row_index,url,status,reason,source_file
546,https://pin.it/6CoYpn30S,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\aa53a0b3cc69e9f865d094e24286af7e.jpg',2934108-1212564.csv
547,https://pin.it/gcdqk8wfb,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\c17c6652d2363d9a719619481197f5d2.jpg',2934108-1212564.csv
548,https://pin.it/6xbixUWKP,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\ada6289c750b866acd55bd22dc168194.jpg',2934108-1212564.csv
555,https://nomadicfare.com/wp-content/uploads/2021/02/NomadicFare_Switzerland_06b.jpeg,download_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1018)>,2934858-1212564.csv
559,https://pin.it/4Roi9llDc,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\3c9e80a14640311c45606b0765979c62.jpg',2934125-1212817.csv
560,https://pin.it/jwOF50qX1,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\db561e508886e4d69d55a9aa1d664960.jpg',2934125-1212817.csv
561,https://pin.it/3dTCWFEyk,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\5c8e61ccd4a7eaac20996e147c8effcb.jpg',2934125-1212817.csv
562,https://pin.it/3OcFRi8ot,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\e1c9f27f6ce42aeaef84bb3f42e8739d.jpg',2934125-1212817.csv
563,https://pin.it/7cQf6yiZL,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\a825ab873f519dd3653b5d2f9c8d5868.jpg',2934125-1212817.csv
564,https://pin.it/1nzeKYmYd,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\245757c3f667984c8552a4f0f0f1ad5b.jpg',2934125-1212817.csv
565,https://pin.it/51gqcAjyK,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\d5b082b1a0b46a6696736477fb204033.jpg',2934125-1212817.csv
566,https://pin.it/6ANzk8922,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\2532ed4f90c30861c674406e5d6e94f3.jpg',2934125-1212817.csv
567,https://pin.it/20XKInap0,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\f49007222fb1da7aad1e9f4411f589bc.jpg',2934125-1212817.csv
568,https://pin.it/4kziewG61,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\b87fafeafedab3cca77faca08630faa7.jpg',2934125-1212817.csv
599,https://www.l35.com/default/imagenes/2016/12/4840_es-madrid.sh810.jpg,download_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1018)>,2936735-1220041.csv
609,https://www.usnews.com/object/image/00000169-5e06-df95-a57d-7ec6a6c10000/4-eiffel-tower-getty.jpg?update-time=1706734251733&size=responsive970,download_failed,The read operation timed out,2938188-1220044.csv
619,https://unsplash.com/photos/the-dome-of-the-rock-on-top-of-a-building-VQtqnnF5h9o,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
620,https://unsplash.com/photos/historic-alhambra-palace-and-fortress-complex-in-granada-spain-gM1lnTTdWuE,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
621,https://unsplash.com/photos/brown-pyramid-under-blue-sky-during-daytime-vqRMXgVtGXM,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
622,https://unsplash.com/photos/green-lights-in-the-sky-qmkrwK5c0O8,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
623,https://unsplash.com/photos/mountains-and-a-lake-are-seen-at-dusk-jyIZf3jOG7s,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
624,https://unsplash.com/photos/venice-canal-at-sunset-with-historic-buildings-wZIHFOzLuTQ,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
625,https://unsplash.com/photos/golden-hour-photography-of-eiffel-tower-paris-mPU41vaFzKI,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
626,https://unsplash.com/photos/burj-khalifa-towers-over-the-dubai-skyline-at-sunset-9n7rZJLWY7o,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
627,https://unsplash.com/photos/the-big-ben-clock-tower-towering-over-the-city-of-london-Fr6QamEIQEw,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
628,https://unsplash.com/photos/niagara-falls-cascades-powerfully-under-a-blue-sky-zmx0tHvThJo,download_failed,HTTP Error 403: Forbidden,2934346-1220092.csv
631,https://images.unsplash.com/photo-1600520611035-84157ad4084d?q=80&w=1331&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\4355e5d0b66c9a1139075cf155765582.jpg',2938278-1220092.csv
637,https://images.unsplash.com/photo-1751661536586-dfc74e80a38d?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\7f16f483d87fc695e2bf909f1c4952f8.jpg',2938278-1220092.csv
639,https://images.unsplash.com/photo-1596240748549-6ec0f32d4c95,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\79e2bd07a891d062c51cff8bcf1f5021.jpg',2938502-1220116.csv
645,https://images.pexels.com/photos/3046582/pexels-photo-3046582.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-3046582.jpeg',2938502-1220116.csv
648,https://upload.wikimedia.org/wikipedia/commons/7/77/Vrelo_Bosne_Park_in_Sarajevo.JPG,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2938658-1220148.csv
671,https://images.pexels.com/photos/2416653/pexels-photo-2416653.jpeg?_gl=1*141v79o*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjA4ODUkajM5JGwwJGgw,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-2416653.jpeg',2937270-1220184.csv
673,https://images.pexels.com/photos/164212/pexels-photo-164212.jpeg?_gl=1*qiut2f*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjEzMjEkajEwJGwwJGgw,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-164212.jpeg',2937270-1220184.csv
676,https://images.pexels.com/photos/20414000/pexels-photo-20414000.jpeg?_gl=1*zowpv8*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjIwMDQkajIyJGwwJGgw,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-20414000.jpeg',2937270-1220184.csv
678,https://images.pexels.com/photos/3293192/pexels-photo-3293192.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-3293192.jpeg',2938426-1220185.csv
680,https://images.pexels.com/photos/3069345/pexels-photo-3069345.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-3069345.jpeg',2938426-1220185.csv
682,https://images.pexels.com/photos/33067847/pexels-photo-33067847.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-33067847.jpeg',2938426-1220185.csv
684,https://images.pexels.com/photos/34937421/pexels-photo-34937421.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-34937421.jpeg',2938426-1220185.csv
686,https://images.pexels.com/photos/8379613/pexels-photo-8379613.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-8379613.jpeg',2938426-1220185.csv
688,https://images.pexels.com/photos/34981839/pexels-photo-34981839.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-34981839.jpeg',2938530-1220187.csv
690,https://images.pexels.com/photos/11565073/pexels-photo-11565073.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-11565073.jpeg',2938530-1220187.csv
704,https://upload.wikimedia.org/wikipedia/commons/a/ab/3Falls_Niagara.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2938506-1220194.csv
714,https://us.images.westend61.de/0001372861pw/spain-madrid-aerial-view-of-santiago-bernabeu-stadium-DAMF00446.jpg,download_failed,HTTP Error 402: Payment Required,2938392-1220200.csv
723,https://exodus-website.s3.amazonaws.com/uploads/2024/10/Main-image-8-1024x683.jpg,download_failed,HTTP Error 403: Forbidden,2935667-1220203.csv
740,https://www.usnews.com/object/image/00000163-8d5b-d398-ad7f-8dffbc210000/16-colosseum-getty.jpg?update-time=1739894074102&size=responsive970,download_failed,The read operation timed out,2938509-1220214.csv
743,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/1_tianzishan_wulingyuan_zhangjiajie_2012.jpg/2560px-1_tianzishan_wulingyuan_zhangjiajie_2012.jpg,download_failed,HTTP Error 429: Use thumbnail steps listed on https://w.wiki/GHai. Please contact noc@wikimedia.org for further information (a765913),2938509-1220214.csv
745,https://www.usnews.com/object/image/00000163-8d5c-d398-ad7f-8dfc32e60000/11-german-castle-getty.jpg?update-time=1739893834633&size=responsive970,download_failed,The read operation timed out,2938509-1220214.csv
750,https://upload.wikimedia.org/wikipedia/commons/3/3a/View_from_the_Bunkers_del_Carmel.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2933238-1220216.csv
755,https://upload.wikimedia.org/wikipedia/commons/a/af/All_Gizah_Pyramids.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2933238-1220216.csv
768,https://upload.wikimedia.org/wikipedia/commons/a/ab/3Falls_Niagara.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2937930-1220438.csv
790,https://cloudinary.fclmedia.com/fctg/image/fetch/h_660,download_failed,HTTP Error 400: Bad Request,2938036-1220447.csv
791,https://i0.wp.com/www.touristjordan.com/wp-content/uploads/2023/02/shutterstock_1490981186.jpg,download_failed,HTTP Error 404: Not Found,2938036-1220447.csv
802,https://images.pexels.com/photos/91409/pexels-photo-91409.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-91409.jpeg',2935917-1220458.csv
805,https://images.pexels.com/photos/54308/pexels-photo-54308.jpeg,download_failed,HTTP Error 404: Not Found,2935917-1220458.csv
824,https://images.pexels.com/photos/2445852/pexels-photo-2445852.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-2445852.jpeg',2938031-1220481.csv
826,https://images.pexels.com/photos/16849484/pexels-photo-16849484.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-16849484.jpeg',2938031-1220481.csv
833,https://i.pinimg.com/736x/a3/d2/b8/a3d2b85c29439c9fbcd724f1a41bc2ca.jpg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\a3d2b85c29439c9fbcd724f1a41bc2ca.jpg',2934872-1220523.csv
844,https://images7.alphacoders.com/898/898714.jpg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\898714.jpg',2937226-1220619.csv
858,https://share.google/images/hi2UmXGji5RBS00aW,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\4517061ad1ea64d9841a7af4647352f0.jpg',2938471-1220641.csv
859,https://share.google/images/KzzCljnXajwEZks2T,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\9c497072d439fe973a748e39768c00e3.jpg',2938471-1220641.csv
860,https://share.google/images/YRJrRVqrFqpceqqDG,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\0adac0b296b6302a0a803caf0556b9e3.jpg',2938471-1220641.csv
861,https://share.google/images/QMtP3nrpdZDZ9qJLK,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\25b14eeef0cc677fa7a331ef39bef47d.jpg',2938471-1220641.csv
862,https://share.google/images/dGZ7KvmV7zVHUeKRq,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\99b94c374a55329e7679b01c7c5de3d7.jpg',2938471-1220641.csv
863,https://share.google/images/xTKvj8zDVh8SZstRU,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\a18a01f2f3de1422391e3c13dcfad1ec.jpg',2938471-1220641.csv
864,https://share.google/images/Qyl7VMwii3Z9UY16a,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\110d3e5356c0a80a9f155748a154c260.jpg',2938471-1220641.csv
865,https://share.google/images/a5tldWcAG1WWjW60m,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\7aaff37b979b08c8ba10f34d547cd4df.jpg',2938471-1220641.csv
866,https://share.google/images/3euae9JD9S2Elub6J,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\d66c87679cede2603109116d91fe5938.jpg',2938471-1220641.csv
867,https://share.google/images/7YztmUohtvYck0Gze,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\effc84bbff95d52844230684af070002.jpg',2938471-1220641.csv
881,https://upload.wikimedia.org/wikipedia/commons/b/bf/Golden_Gate_Bridge_as_seen_from_Battery_East.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2937267-1220829.csv
884,https://asiatravellinks.com/images/attractions/sunset-cruise-halong-bay-anchored-ship.jpg,download_failed,HTTP Error 404: Not Found,2937267-1220829.csv
895,https://www.visitpetra.jo/uploads/ThingtodoImages/d3708ce4-2a7e-4273-bce4-15d536ce614b.jpg,download_failed,<urlopen error timed out>,2934089-1220847.csv
902,https://www.visitdubai.com/-/media/gathercontent/poi/b/burj-khalifa/fallback-image/poi-burj-khalifa-3-dtcm-jun-2023.jpg,download_failed,HTTP Error 403: Forbidden,2935763-1220848.csv
918,https://share.google/images/ks98pGIkYZ25pRoRW,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\2bc9978fe895861d9b106fc3e5ba0445.jpg',2933788-1220869.csv
919,https://share.google/images/6u3PftajOlwmxNR42,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\5e00fadbedce7bad5231d080c5a4b6df.jpg',2933788-1220869.csv
920,https://share.google/images/DsaaMXYSDEaHuNGcf,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\9f2d04efea8c1f54a155572793fbedc6.jpg',2933788-1220869.csv
921,https://share.google/images/QRS1cvwm6OPmSJ78e,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\0ce7cb459575b78da3a53d707ac2de61.jpg',2933788-1220869.csv
922,https://share.google/images/GUmhgZNF5I30wQL3v,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\ebc4b29416222624e05907eae87e827b.jpg',2933788-1220869.csv
923,https://share.google/images/dzVSyHHsL2BTzzaiZ,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\c345a236b4e9b323a8842d53ddb4a862.jpg',2933788-1220869.csv
924,https://share.google/images/7VGTG0f8cXV2ncTD4,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\3509e03b90973659d0f15d98a9277853.jpg',2933788-1220869.csv
925,https://share.google/images/nQ0go88QxmkmVRJuw,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\1c956cc4337dd929f85627b0e137fba3.jpg',2933788-1220869.csv
926,https://share.google/images/lipmk6JeSZOZAyh52,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\cfea6d3aeecd2909b756f44b841d6c7f.jpg',2933788-1220869.csv
927,https://share.google/images/DV6aHjn5r20EiCsI7,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\1a1e83eca2cb1af47c9182e8a1db1dbd.jpg',2933788-1220869.csv
928,https://upload.wikimedia.org/wikipedia/commons/3/3d/Oia_Santorini_%281335757985%29.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2938291-1220871.csv
932,https://upload.wikimedia.org/wikipedia/commons/2/28/New_York_City_at_night-0.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2938291-1220871.csv
933,https://images.pexels.com/photos/9315970/pexels-photo-9315970.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-9315970.jpeg',2938291-1220871.csv
934,https://upload.wikimedia.org/wikipedia/commons/b/b9/Petra_Treasury.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2938291-1220871.csv
936,https://images.pexels.com/photos/2767815/pexels-photo-2767815.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-2767815.jpeg',2938291-1220871.csv
938,https://unsplash.com/photos/soccer-field-LDuFjsin71k,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
939,https://unsplash.com/photos/a-stadium-full-of-people-watching-a-soccer-game-7uEaIrv2-Wk,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
940,https://unsplash.com/photos/famous-tower-bridge-in-the-evening-london-england-a3r7BHXZ-d4,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
941,https://unsplash.com/photos/a-large-stone-arch-with-a-statue-on-top-of-it-Lupk9PRi5hQ,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
942,https://unsplash.com/photos/white-and-blue-concrete-building-near-body-of-water-during-daytime-vF0l0bqLRKY,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
943,https://unsplash.com/photos/aerial-view-of-intersection-in-ginza-tokyo-japan-at-night-buZbAm7oLBY,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
944,https://unsplash.com/photos/black-and-gray-concrete-building-_BC-Z80n7lU,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
945,https://unsplash.com/photos/low-angle-photography-of-brown-concrete-building-eoZTnFtusDs,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
946,https://unsplash.com/photos/aerial-photography-of-resort-rooms-and-island-xPsFXsbXJRg,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
947,https://unsplash.com/photos/the-majestic-leaning-tower-of-pisa-on-a-sunny-day-against-a-blue-sky-italy-R7Ht06fNms0,download_failed,HTTP Error 403: Forbidden,2938353-1220911.csv
959,https://www.cataloniahotels.com/en/blog/wp-content/uploads/2023/12/barcelona-city-overview.jpg,download_failed,HTTP Error 404: Not Found,2938526-1221036.csv
965,https://media.elwatannews.com/media/img/mediaarc/large/10348548571584870607.jpg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\10348548571584870607.jpg',2938526-1221036.csv
978,https://unsplash.com/photos/white-and-blue-concrete-building-near-body-of-water-during-daytime-vF0l0bqLRKY,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
979,https://unsplash.com/photos/a-couple-of-people-walk-on-the-beach-carrying-surfboards-hY2KEPIGauM,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
980,https://unsplash.com/photos/colosseum-arena-photography-VFRTXGw1VjU,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
981,https://unsplash.com/photos/venice-grand-canal-iEOATKFQyTo,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
982,https://unsplash.com/photos/white-and-brown-concrete-building-near-body-of-water-during-daytime-puSvDdTgJ9o,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
983,https://unsplash.com/photos/white-bridge-over-river-surrounded-by-trees-NMety5Q4gm0,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
984,https://unsplash.com/photos/manarola-village-popular-european-italian-tourist-destination-in-cinque-terre-national-park-unesco-world-heritage-site-liguria-italy-on-sunset-nC4jLOVjV-c,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
985,https://unsplash.com/photos/man-and-woman-walking-on-road-between-cherry-blossom-trees-during-daytime-C7PbvWUCuPs,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
986,https://unsplash.com/photos/a-city-in-the-middle-of-a-snowy-mountain-range-wbK-q0Sqc8s,download_failed,HTTP Error 403: Forbidden,2938513-1221054.csv
987,https://media.istockphoto.com/id/1202673580/photo/group-of-ski-mountaineers-during-a-trip-on-the-alps.webp?a=1&s=612x612&w=0&k=20&c=-hENS_I1QZVqg_OgI83YVqixrBKEIr0Gw9nwOlJ38aE=,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\group-of-ski-mountaineers-during-a-trip-on-the-alps.webp',2938513-1221054.csv
990,https://upload.wikimedia.org/wikipedia/commons/8/8a/Alhambra_detail.jpg,download_failed,HTTP Error 429: Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach (0c640b1),2938328-1221332.csv
998,https://images.unsplash.com/photo-1454496522488-7a8e488e8606,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\da5ef1c09a2fee3a2af6935ae0be68ba.jpg',2938577-1221350.csv
1004,https://images.unsplash.com/photo-1555109307-f7d9da25c244,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\30e8045d64f8fd51fd3368adfff18daa.jpg',2938577-1221350.csv
1015,https://images.unsplash.com/flagged/photo-1562503542-2a1e6f03b16b?q=80&w=1074&auto=format&fit=crop,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\38e571c031d5e85669d65be46d879d30.jpg',2938478-1221574.csv
1017,https://images.unsplash.com/photo-1627484986972-e544190b8abb?q=80&w=1168&auto=format&fit=crop,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\9d891249eba01b01a2cf0689d7828fa0.jpg',2938478-1221574.csv
1021,https://images.pexels.com/photos/31891237/pexels-photo-31891237.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-31891237.jpeg',2938180-1221697.csv
1023,https://images.pexels.com/photos/34885502/pexels-photo-34885502.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-34885502.jpeg',2938180-1221697.csv
1026,https://images.pexels.com/photos/34981831/pexels-photo-34981831.jpeg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\pexels-photo-34981831.jpeg',2938180-1221697.csv
1028,https://unsplash.com/photos/waterfalls-at-daytime-zNN6ubHmruI,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1029,https://unsplash.com/photos/a-sandy-beach-with-lounge-chairs-and-thatched-umbrellas-9jv7xfb8cbM,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1030,https://unsplash.com/photos/high-rise-building-during-night-time--9B08uduMyY,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1031,https://unsplash.com/photos/mount-fuji-japan-N4DbvTUDikw,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1032,https://unsplash.com/photos/a-view-of-a-stone-building-in-the-mountains-ICwyQTURfgY,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1033,https://unsplash.com/photos/trees-near-a-mountain-beside-body-of-water-during-golden-hour-6rC8fmNW3pk,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1034,https://unsplash.com/photos/brown-wooden-houses-near-green-trees-and-mountain-under-white-clouds-during-daytime-eb8dmXNOGP4,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1035,https://unsplash.com/photos/big-ben-london-iXqTqC-f6jI,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1036,https://unsplash.com/photos/white-cable-car-traversing-on-top-of-hills-overlooking-city-by-bay-cG2JQnPfmAw,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1037,https://unsplash.com/photos/green-leafed-trees-during-daytime-_EMkxLdko9k,download_failed,HTTP Error 403: Forbidden,2938653-1221899.csv
1038,https://90summers.com/wp-content/uploads/2025/02/cocora-valley-hike-cocora-valley-trails-hikes-in-salento-cocora-valley-salento-193.jpg,corrupt_or_unreadable,cannot identify image file 'C:\\Users\\hp\\Desktop\\MachineAss3\\data\\raw\\images\\cocora-valley-hike-cocora-valley-trails-hikes-in-salento-cocora-valley-salento-193.jpg',2938496-1221916.csv
